STRING_KEY,STRING_VALUE,CATEGORY_NAME,REC_DATE,REC_FUL_NAM,REC_STATUS,COUNTRY_CODE,LANG_CODE
aca_groupfilter_label_txtsearch,Search,ACA Admin,5/4/2015,ADMIN,A,US,en
aca_groupfilter_label_txtsearch|sub,nbsp;,ACA Admin,5/4/2015,ADMIN,A,US,en
aca_groupfilter_label_txtsearch|watermark,nbsp;,ACA Admin,5/4/2015,ADMIN,A,US,en
aca_groupfilter_label_txtsearch_tip,Please enter key words to filter groups.,ACA Admin,5/4/2015,ADMIN,A,US,en
aca_groupfilter_label_btnsearch,Search,ACA Admin,5/4/2015,ADMIN,A,US,en
aca_groupfilter_label_groupbox_title,Available Filter Group,ACA Admin,5/4/2015,ADMIN,A,US,en
aca_groupfilter_label_groupbox_btnok,OK,ACA Admin,5/4/2015,ADMIN,A,US,en
aca_groupfilter_label_groupbox_btncancel,Cancel,ACA Admin,5/4/2015,ADMIN,A,US,en
aca_legislativerecord_iframe_meetingcalendar,legislative management meeting calendar,ACA Admin,5/6/2015,ADMIN,A,US,en
admin_global_setting_label_legislative_management_activate,Enable Legislative Management Section,ACA Admin,5/6/2015,ADMIN,A,US,en
admin_global_setting_label_legislative_management_content,"Mark the check box to enable the Legislative Management Control functionalities. When this feature is activated, the Legislative Management information displays in the record detail pages.",ACA Admin,5/6/2015,ADMIN,A,US,en
admin_global_setting_label_legislative_management_head,Enable Legislative Management Section:,ACA Admin,5/6/2015,ADMIN,A,US,en
admin_global_setting_label_legislative_management_url,Set the Legislative Management Server URL:,ACA Admin,5/6/2015,ADMIN,A,US,en
admin_global_setting_label_legislative_management_url|sub,"(e.g. ""http://srbeta.iqm2.com"")",ACA Admin,5/6/2015,ADMIN,A,US,en
admin_global_setting_label_legislative_management_title,Legislative Management Settings,ACA Admin,5/6/2015,ADMIN,A,US,en
admin_global_setting_label_legislative_management_tab_activate,Enable Legislative Management Tab,ACA Admin,5/6/2015,ADMIN,A,US,en
admin_global_setting_label_legislative_management_tab_head,Enable Legislative Management Tab:,ACA Admin,5/6/2015,ADMIN,A,US,en
admin_global_setting_label_legislative_management_tab_content,Mark the check box to enable the legislative management tab in the ACA home page.,ACA Admin,5/6/2015,ADMIN,A,US,en
aca_legislativerecord_iframe_videoiframe,legislative management record video iframe.,ACA Admin,5/6/2015,ADMIN,A,US,en
aca_legislativerecord_image_videohold,video play image.,ACA Admin,5/6/2015,ADMIN,A,US,en
per_legislativeDetails_label_legislativeTitle,Legislative Management,ACA Admin,5/6/2015,ADMIN,A,US,en
aca_legislativerecord_label_legislativefile,Legislative Management File,ACA Admin,5/6/2015,ADMIN,A,US,en
aca_sys_default_Legislative_Management,Legislative Management,ACA Admin,5/6/2015,ADMIN,A,US,en
aca_groupfilter_label_othergroup,Other,ACA Admin,5/8/2015,ADMIN,A,US,en
aca_groupfilter_msg_norecordfound,No records found.,ACA Admin,5/8/2015,ADMIN,A,US,en
refmeetingtype.statusGroupName.label,Meeting Type Status Group,Silverlight,10/14/2014,DLL,A,US,en
datamanager.regional.countryCode.label,Country/Region,Silverlight,10/14/2014,DLL,A,US,en
datamanager.regional.country.label,State/Province,Silverlight,10/14/2014,DLL,A,US,en
datamanager.watermark.search.regional.label,Find by Country/Region,Silverlight,10/14/2014,DLL,A,US,en
datamanager.strtemplate.recFulNam.label,Updated By,Silverlight,10/14/2014,DLL,A,US,en
datamanager.strtemplate.r1AssetTemplateID.label,Template ID,Silverlight,10/14/2014,DLL,A,US,en
datamanager.watermark.search.strtemplate.label,Find by Template ID,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.reffeeschedule.label,Fee Schedule,Silverlight,10/14/2014,DLL,A,US,en
datamanager.reffeeschedule.feeScheduleName.label,Fee Schedule Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.reffeeschedule.feeScheduleVersion.label,"Version",Silverlight,10/14/2014,DLL,A,US,en
datamanager.watermark.search.reffeeschedule.label,Find by Fee Schedule Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.refaddresstypegroup.label,Address Type Group,Silverlight,10/14/2014,DLL,A,US,en
datamanager.refaddresstypegroup.status.label,Record Status,Silverlight,10/14/2014,DLL,A,US,en
datamanager.refaddresstypegroup.addrGroup.label,Address Type Group,Silverlight,10/14/2014,DLL,A,US,en
datamanager.watermark.search.refaddresstypegroup.label,Find by Group Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.refaddresstypegroup.time.label,Updated Date,Silverlight,10/14/2014,DLL,A,US,en
datamanager.refaddresstypegroup.updateby.label,Updates By,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.edmsecurity.label,EDMS Security,Silverlight,10/14/2014,DLL,A,US,en
datamanager.edmsecurity.policySeq.label,Policy Seq,Silverlight,10/14/2014,DLL,A,US,en
datamanager.edmsecurity.policyName.label,Policy Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.watermark.search.edmsecurity.label,Find by EDMS Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.refcalendar.label,Calendar,Silverlight,10/14/2014,DLL,A,US,en
datamanager.refcalendar.calendarId.label,Calendar ID,Silverlight,10/14/2014,DLL,A,US,en
datamanager.refcalendar.calendarName.label,Calendar Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.watermark.search.refcalendar.label,Find by Calendar Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.RefOwner.label,Owner,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.XPolicy.label,Supervisor Maintenance,Silverlight,10/14/2014,DLL,A,US,en
xpolicy.name.label,Policy Num,Silverlight,10/14/2014,DLL,A,US,en
xpolicyname.name.label,Policy Name,Silverlight,10/14/2014,DLL,A,US,en
refmeetingtype.calendarType.label,Description,Silverlight,10/14/2014,DLL,A,US,en
refrencemeetingtype.name.label,Meeting Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.refmeettype.label,Meeting Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.refparcel.name.label,View,Silverlight,10/14/2014,DLL,A,US,en
datamanager.refparcel.title.label,Parcel#,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.Refparcel.label,Parcel,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.calendar.inspection.label,Inspection Calendar,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.calendar.meeting.label,Meeting Calendar,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.calendar.user.label,User Calendar,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.calendar.agencyholiday.label,Holiday Calendar,Silverlight,10/14/2014,DLL,A,US,en
xpolicy.showname.label,Name,Silverlight,10/14/2014,DLL,A,US,en
inspection.l1AddressNbr.label,AddressNumber,Silverlight,10/14/2014,DLL,A,US,en
datamanager.isrefparcelchecked.label,Associated Parcel,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.address.label,Address,Silverlight,10/14/2014,DLL,A,US,en
datamanager.refcalendar.calendarType.label,Calendar Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.sprocess.spCode.label,Sprocess Code,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.sprocess.label,Process Validation,Silverlight,10/14/2014,DLL,A,US,en
datamanager.sprocess.spNum.label,Stp Num,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.searchsprocode.label,Find by SproCode,Silverlight,10/14/2014,DLL,A,US,en
datamanager.isOwnerSelected.label,Associated Owner,Silverlight,10/14/2014,DLL,A,US,en
datamanager.isAddressSelected.label,Associated Address,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.externaluserpolicy.label,External User Policy,Silverlight,10/14/2014,DLL,A,US,en
datamanager.externaluserpolicy.policyName.label,Policy Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.externaluserpolicy.levelType.label,Level Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.externaluserpolicy.levelData.label,Level Data,Silverlight,10/14/2014,DLL,A,US,en
datamanager.externaluserpolicy.data1.label,Data,Silverlight,10/14/2014,DLL,A,US,en
datamanager.watermark.search.externaluserpolicy.label,Find by Policy Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.strtemplate.recDate.label,Updated Date,Silverlight,10/14/2014,DLL,A,US,en
datamanager.strtemplate.recStatus.label,Record Status,Silverlight,10/14/2014,DLL,A,US,en
owner.ownerlist.OwnerNum.label,Owner Title,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.street.label,Street#,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.streetname.label,Street Name,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.city.label,City,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.state.label,State,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.country.label,Country/Region,Silverlight,10/14/2014,DLL,A,US,en
datamanager.edmsecurity.data1.label,EDMS Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.edmsecurity.data4.label,Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.edmsecurity.levelType.label,Level Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.strtemplate.r1TemplateDesc.label,Description,Silverlight,10/14/2014,DLL,A,US,en
datamanager.sprocess.sdProDes.label,Step Name,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermarkxpolicy.searchname.label,Find by Policy Number,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.searchmeettype.label,Find by Meeting Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.watermark.searchaddress.label,Find by Street Number,Silverlight,10/14/2014,DLL,A,US,en
datamanager.watermark.searchparcel.label,Find by Parcel Number,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.searchowner.label,Find by Full Name ,Silverlight,10/14/2014,DLL,A,US,en
datamanager.refparcel.ParcelStatus.label,Parcel Status,Silverlight,10/14/2014,DLL,A,US,en
datamanager.refparcel.Subdivision.label,Subdivision,Silverlight,10/14/2014,DLL,A,US,en
datamanager.refparcel.lot.label,Lot,Silverlight,10/14/2014,DLL,A,US,en
owner.Address.label,Address,Silverlight,10/14/2014,DLL,A,US,en
owner.name.label,Full Name,Silverlight,10/14/2014,DLL,A,US,en
xpolicy.data.label,Type,Silverlight,10/14/2014,DLL,A,US,en
refmeetingtype.recstatus.label,Status,Silverlight,10/14/2014,DLL,A,US,en
datamanager.cm.associationpanel.communication.alertmessage.label,Alert,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.searchalertmessage.label,Find by Message,Silverlight,10/14/2014,DLL,A,US,en
datamanager.alertmessage.message.label,Message,Silverlight,10/14/2014,DLL,A,US,en
datamanager.alertmessage.type.label,Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.alertmessage.duration.label,Duration,Silverlight,10/14/2014,DLL,A,US,en
datamanager.alertmessage.durationunit.label,Duration Unit,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.alertmessagemodule.label,Alert,Silverlight,10/14/2014,DLL,A,US,en
datamanager.AlertMessage.label,Alert,Silverlight,10/14/2014,DLL,A,US,en
datamanager.cm.associationpanel.communication.announcement.label,Announcement,Silverlight,10/14/2014,DLL,A,US,en
datamanager.watermark.search.announcement.label,Find by Message Title,Silverlight,10/14/2014,DLL,A,US,en
datamanager.announcement.messageTitle.label,Message Title,Silverlight,10/14/2014,DLL,A,US,en
datamanager.announcement.messageText.label,Content,Silverlight,10/14/2014,DLL,A,US,en
datamanager.announcement.messageType.label,Message Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.announcement.msgDept.label,Department,Silverlight,10/14/2014,DLL,A,US,en
datamanager.announcement.msgStaff.label,Staff,Silverlight,10/14/2014,DLL,A,US,en
datamanager.announcement.displayOn.label,Display Message In,Silverlight,10/14/2014,DLL,A,US,en
datamanager.cm.associationpanel.communication.alertrule.label,Alert Rule,Silverlight,10/14/2014,DLL,A,US,en
datamanager.watermark.search.alertrule.label,Find by Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.alertrule.name.label,Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.alertrule.type.label,Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.alertrule.description.label,Description,Silverlight,10/14/2014,DLL,A,US,en
datamanager.alertrule.recStatus.label,Enabled,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.regional.label,Regional Settings,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.reports.label,Reports,Silverlight,10/14/2014,DLL,A,US,en
datamanager.cm.associationpanel.settings.label,Settings,Silverlight,10/14/2014,DLL,A,US,en
datamanager.cm.associationpanel.reportservices.label,Report Services,Silverlight,10/14/2014,DLL,A,US,en
datamanager.cm.associationpanel.reportprinter.label,Printers,Silverlight,10/14/2014,DLL,A,US,en
datamanager.cm.associationpanel.reportvariables.label,Variables,Silverlight,10/14/2014,DLL,A,US,en
datamanager.cm.associationpanel.reportadhocdatasource.label,Ad-hoc Report Data Sources,Silverlight,10/14/2014,DLL,A,US,en
datamanager.cm.associationpanel.reportsmartchart.label,Charts,Silverlight,10/14/2014,DLL,A,US,en
datamanager.cm.associationpanel.smartquery.label,Chart Queries,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.querytitle.label,Find by Query Title,Silverlight,10/14/2014,DLL,A,US,en
datamanager.smartquery.title.label,Query Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.smartquery.textsql.label,Query SQL,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermarkReportVariables.searchname.label,Find by Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.reportvariables.leveldata.label,Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.reportvariables.data1.label,SQL,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermarkReportDataSource.searchname.label,Find by DataSource Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.reportDataSource.name.label,DataSource Name,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermarkReportSmartChart.searchname.label,Find by Chart Title,Silverlight,10/14/2014,DLL,A,US,en
datamanager.ReportSmartChart.title.label,Chart Title,Silverlight,10/14/2014,DLL,A,US,en
datamanager.reportsmartchart.charttype.label,Chart Type,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.servicename.label,Find by Service Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.reportservice.data.label,Report Service Name,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermarkReportPrinter.searchname.label,Find by Printer Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.ReportPrinter.name.label,Printer Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.cm.associationpanel.reportbyname.label,Reports by Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.reportdetail.name.label,Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.reportdetail.catagoryname.label,Category,Silverlight,10/14/2014,DLL,A,US,en
datamanager.reportdetail.processservice.label,Process Service,Silverlight,10/14/2014,DLL,A,US,en
datamanager.reportdetail.permission.label,Permission,Silverlight,10/14/2014,DLL,A,US,en
datamanager.reportdetail.porlet.label,Portlet,Silverlight,10/14/2014,DLL,A,US,en
datamanager.reportdetail.workflow.label,Workflow,Silverlight,10/14/2014,DLL,A,US,en
datamanager.masterscript.serprocode.label,Agency,Silverlight,10/14/2014,DLL,A,US,en
datamanager.masterscript.name.label,Script Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.masterscript.version.label,Version,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.masterscript.label,Master Scripts,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.event.label,Events,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermarkmasterscript.servprocode.label,Find by Script Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.refcalendar.status.label,Status,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermarkreportdetail.reportname.label,Find by Report Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.watermark.search.eventname.label,Find by Event,Silverlight,10/14/2014,DLL,A,US,en
datamanager.watermark.search.scriptcode.label,Find by ScriptCode,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.logo.agency.label,Find by Agency,Silverlight,10/14/2014,DLL,A,US,en
datamanager.rservlogo.agency.label,Agency,Silverlight,10/14/2014,DLL,A,US,en
datamanager.rservlogo.logotype.label,Logo Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.rservlogo.logourl.label,Logo URL,Silverlight,10/14/2014,DLL,A,US,en
datamanager.rservlogo.filename.label,File Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.rservlogo.description.label,Description,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.settype.name.label,Find by Set Type Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.settype.settypename.label,Set Type Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.settype.status.label,Default Set Status,Silverlight,10/14/2014,DLL,A,US,en
datamanager.settype.comment.label,Comments,Silverlight,10/14/2014,DLL,A,US,en
datamanager.cm.associationpanel.rservlogo.label,Logo,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.settype.label,Set Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.dictionary.label,Dictionary,Silverlight,10/14/2014,DLL,A,US,en
datamanager.datafilterandqueries.label,Data Filter & Query,Silverlight,10/14/2014,DLL,A,US,en
datamanager.datafilterandquery.datafilter.label,Data Filter,Silverlight,10/14/2014,DLL,A,US,en
datamanager.datafilterandquery.globalquickquery.label,Global Filters,Silverlight,10/14/2014,DLL,A,US,en
datamanager.datafilterandquery.myquickqueries.label,My Filter,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.dictionary.byword.label,Find by Word,Silverlight,10/14/2014,DLL,A,US,en
datamanager.dictionary.word.label,Word,Silverlight,10/14/2014,DLL,A,US,en
datamanager.dictionary.description.label,Description,Silverlight,10/14/2014,DLL,A,US,en
datamanager.dictionary.creatby.label,Created By,Silverlight,10/14/2014,DLL,A,US,en
datamanager.dictionary.creattime.label,Created Time,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.datafilter.name.label,Find by Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.datafilter.name.label,Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.datafilter.description.label,Description,Silverlight,10/14/2014,DLL,A,US,en
datamanager.notify.email.label,E-mail Content,Silverlight,10/14/2014,DLL,A,US,en
datamanager.notify.sms.label,SMS Content,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.asilookuptable.label,Custom Fields Lookup Tables,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.asilookup.table.label,Find by Table Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.asilookup.tablename.label,Custom Fields Lookup Table Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.asilookup.type.label,Record Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.service.label,Service,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.service.name.label,Find by Service,Silverlight,10/14/2014,DLL,A,US,en
datamanager.service.type.label,Record Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.datafilter.module.label,Module,Silverlight,10/14/2014,DLL,A,US,en
datamanager.datafilter.username.label,User ID,Silverlight,10/14/2014,DLL,A,US,en
datamanager.datafilter.primarykey.label,Primary,Silverlight,10/14/2014,DLL,A,US,en
datamanager.regional.phoneNumCode.label,Phone Number Country Code,Silverlight,10/14/2014,DLL,A,US,en
datamanager.regional.useZipCode.label,Use Zip Code,Silverlight,10/14/2014,DLL,A,US,en
datamanager.regional.zipCodeMask.label,Zip Code Mask,Silverlight,10/14/2014,DLL,A,US,en
datamanager.regional.phoneNumMask.label,Phone Number Mask,Silverlight,10/14/2014,DLL,A,US,en
datamanager.datafilter.porlet.label,Portlet,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.contacttype.label,Contact Type Setting,Silverlight,10/14/2014,DLL,A,US,en
datamanager.contacttype.manager.label,Contact Manager,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermarkcontacttype.record.label,Find by Record Contacts,Silverlight,10/14/2014,DLL,A,US,en
datamanager.contacttype.bizdomainValue.label,Record Contacts,Silverlight,10/14/2014,DLL,A,US,en
datamanager.contacttype.value.label,Description,Silverlight,10/14/2014,DLL,A,US,en
datamanager.reportdetail.permissionandmodel.label,Module & Permission,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.sharedrop.label,Shared Drop-down List,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.sharedrop.name.label,Find by Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.sharedrop.name.label,Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.sharedrop.description.label,Description,Silverlight,10/14/2014,DLL,A,US,en
datamanager.sharedrop.status.label,Status,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.identify.label,Identity Settings,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.identify.label,Find by Identity Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.identify.type.label,Identity Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.identify.duplicatesetting.label,Duplicate Setting,Silverlight,10/14/2014,DLL,A,US,en
datamanager.cost.settings.label,Costing,Silverlight,10/14/2014,DLL,A,US,en
datamanager.cost.costgroup.label,Cost Group,Silverlight,10/14/2014,DLL,A,US,en
datamanager.costgroup.groupname.label,Group Name,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.costgroup.label,Find by Group Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.costgroup.description.label,Description,Silverlight,10/14/2014,DLL,A,US,en
datamanager.costgroup.status.label,Record Status,Silverlight,10/14/2014,DLL,A,US,en
datamanager.cm.associationpanel.adhocreport.label,Ad-Hoc Reports,Silverlight,10/14/2014,DLL,A,US,en
datamanager.adhocreport.name.label,Ad-Hoc Report Name,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.adhocreport.name.label,Find by Ad-Hoc Report Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.adhocreport.category.label,Category,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.partcontact.label,Part Contact,Silverlight,10/14/2014,DLL,A,US,en
datamanager.partcontact.flag.label,Contact Flag,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.partcontact.flag.label,Find by Contact Flag,Silverlight,10/14/2014,DLL,A,US,en
datamanager.partcontact.type.label,Contact Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.partcontact.business.label,Business Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.partcontact.firstname.label,Contact First Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.partcontact.middlename.label,Contact Middle Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.partcontact.lastname.label,Contact Last Name,Silverlight,10/14/2014,DLL,A,US,en
ams.asset.datamanager.assetsecurity.label,AssetType Security,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.departmenttype.label,Organizations,Silverlight,10/14/2014,DLL,A,US,en
datamanager.watermark.searchdepartmenttype.label,Find by Structures,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.structures.label,Structures,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.department.label,Department,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.status.label,Status,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.occupancygroup.label,Occupancy Group,Silverlight,10/14/2014,DLL,A,US,en
datamanager.watermark.searchoccupancygroup.label,Find by Group Name,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.groupname.label,Group Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.gvaluation.label,Occupancy,Silverlight,10/14/2014,DLL,A,US,en
datamanager.watermark.searchgvaluation.label,Find by Occupancy,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.occupancy.label,Occupancy,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.typeofwork.label,Type Of Work,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.version.label,Version,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.activityspecificinfo.label,Activity Specific Info,Silverlight,10/14/2014,DLL,A,US,en
datamanager.watermark.searchactivityspecificinfo.label,Find by Activity Specific Info Group,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.activityspecificinfogroup.label,Activity Specific Info Group,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.activityspecificinfosubgroup.label,Activity Specific Info SubGroup,Silverlight,10/14/2014,DLL,A,US,en
datamanager.watermark.searchfilter.label,Find by Filter Name,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.filtername.label,Filter Name,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.action.label,Action,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.module.label,Module,Silverlight,10/14/2014,DLL,A,US,en
datamanager.assocatedrecordtype.label,Record Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.filter.label,Record Type Filter,Silverlight,10/14/2014,DLL,A,US,en
datamanager.watermark.searchcondition.label,Find by Condition Name,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.conditionname.label,Condition Name,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.conditiongroup.label,Condition Group,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.conditiontype.label,Condition Type,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.shortnotes.label,Short Notes,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.displaynotice.label,Display Notice,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.priority.label,Priority,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.conditionofapproval.label,Condition of Approval,Silverlight,10/14/2014,DLL,A,US,en
datamanager.ispermissionselected.label,Permission,Silverlight,10/14/2014,DLL,A,US,en
datamanager.isinspectionselected.label,Associated Inspection,Silverlight,10/14/2014,DLL,A,US,en
datamanager.isrecordtypesselected.label,Associated Record Types,Silverlight,10/14/2014,DLL,A,US,en
datamanager.isworkflowselected.label,Associated Workflow,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.condition.label,Condition,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.conteducation.flag.label,Find by Continuing Education Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.conteducation.name.label,Continuing Education Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.conteducation.style.label,Grading Style,Silverlight,10/14/2014,DLL,A,US,en
datamanager.conteducation.score.label,Passing Score,Silverlight,10/14/2014,DLL,A,US,en
datamanager.conteducation.percentage.label,Passing Percentage,Silverlight,10/14/2014,DLL,A,US,en
datamanager.conteducation.comment.label,Comments,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.conteducation.label,Continuing Education,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.education.label,Education,Silverlight,10/14/2014,DLL,A,US,en
datamanager.education.name.label,Education Name,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.education.flag.label,Find by Education Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.education.degree.label,Degree,Silverlight,10/14/2014,DLL,A,US,en
datamanager.education.comment.label,Comments,Silverlight,10/14/2014,DLL,A,US,en
datamanager.education.template.label,Template,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.examination.label,Examination,Silverlight,10/14/2014,DLL,A,US,en
datamanager.examination.name.label,Examination Name,Silverlight,10/14/2014,DLL,A,US,en
